session,bar_ix,headline,company,granular_sector,sector,sentiment,sentiment_score,confidence
33,55,Xelvol Biotech withdraws from Middle East market citing unfavorable conditions,Xelvol,Biotech,Healthcare,sell,-0.9522,0.9633
33,61,Jorval Trading Co withdraws from Europe market citing unfavorable conditions,Jorval,Trading Co,Finance,sell,-0.9519,0.9601
33,64,Jorval Trading Co confirms participation in Global Innovation Summit,Jorval,Trading Co,Finance,buy,0.9075,0.9172
33,71,Arnik Commerce sees mixed results in supply chain optimization pilot program,Arnik,Commerce,Consumer Goods,sell,-0.9023,0.9321
33,71,Xelvol Biotech secures $320M contract with a leading cloud platform,Xelvol,Biotech,Healthcare,buy,0.9331,0.945
33,74,Xelvol Biotech wins industry award for excellence in supply chain optimization,Xelvol,Biotech,Healthcare,buy,0.9241,0.9361
33,80,Xelvol Biotech sees mixed results in wireless connectivity pilot program,Xelvol,Biotech,Healthcare,sell,-0.9043,0.9388
33,90,Joval Brands signs multi-year partnership with a leading cloud platform,Joval,Brands,Consumer Goods,buy,0.9047,0.9128
33,91,Jorval Trading Co secures $50M contract with a global retailer,Jorval,Trading Co,Finance,buy,0.9343,0.9497
33,99,Xelvol Biotech names new head of automated logistics division,Xelvol,Biotech,Healthcare,buy,0.0316,0.8989
34,51,Jorvis Fuels launches next-generation wireless connectivity platform,Jorvis,Fuels,Energy,buy,0.271,0.7132
34,55,"Kelvos Resources reports strong demand in Scandinavia, raises outlook",Kelvos,Resources,Energy,buy,0.9347,0.9531
34,58,Jorvis Fuels faces class action over digital payments service disruption,Jorvis,Fuels,Energy,sell,-0.9108,0.9225
34,69,Frelol Software secures $75M contract with a national infrastructure agency,Frelol,Software,Technology,buy,0.9318,0.9446
34,69,Plevik Energy warns of supply chain disruptions affecting North America operations,Plevik,Energy,Energy,sell,-0.9484,0.9604
34,77,Kelvos Resources loses key contract in Europe to competitor,Kelvos,Resources,Energy,sell,-0.9352,0.9546
34,80,Frelol Software sees 3% drop in new customer orders this quarter,Frelol,Software,Technology,sell,-0.966,0.975
34,87,Kelvos Resources reports 18% decline in operating income,Kelvos,Resources,Energy,sell,-0.9669,0.9746
34,87,Kelvos Resources secures $75M contract with a top-tier research institute,Kelvos,Resources,Energy,buy,0.9277,0.9385
34,90,Frelol Software faces class action over cloud infrastructure service disruption,Frelol,Software,Technology,sell,-0.9454,0.9568
34,94,Plevik Energy reports 10% increase in customer acquisition,Plevik,Energy,Energy,buy,0.9375,0.9536
35,51,Talvep Computing files for regulatory approval of new data analytics offering,Talvep,Computing,Technology,buy,0.1978,0.7614
35,64,Wyrnik Sciences begins scheduled maintenance of wireless connectivity systems,Wyrnik,Sciences,Healthcare,buy,0.1177,0.8593
35,78,Wyrnik Sciences announces $4.1B share buyback program,Wyrnik,Sciences,Healthcare,buy,0.0517,0.9108
35,83,Talvep Computing loses key contract in Asia Pacific to competitor,Talvep,Computing,Technology,sell,-0.9321,0.9562
35,87,Myrnon Therapeutics launches next-generation cloud infrastructure platform,Myrnon,Therapeutics,Healthcare,buy,0.3474,0.6332
35,93,Talvep Computing reports rising costs pressuring margins in cloud infrastructure,Talvep,Computing,Technology,sell,-0.9236,0.9559
35,99,Talvep Computing withdraws from Southeast Asia market citing unfavorable conditions,Talvep,Computing,Technology,sell,-0.9546,0.9633
36,54,Jovor Networks delays product launch in enterprise software segment,Jovor,Networks,Technology,sell,-0.8622,0.8753
36,85,Ulvyn Microchips explores strategic alternatives for cloud infrastructure unit,Ulvyn,Microchips,Technology,buy,0.1983,0.7853
36,89,"Ulvyn Microchips reports record quarterly revenue, up 18% year-over-year",Ulvyn,Microchips,Technology,buy,0.9375,0.9574
37,57,Volval Devices sees 25% margin improvement in latest quarter,Volval,Devices,Technology,buy,0.9404,0.9581
37,62,Myrnep Technologies secures $400M contract with a national infrastructure agency,Myrnep,Technologies,Technology,buy,0.9308,0.942
37,68,Myrnep Technologies loses key contract in Southeast Asia to competitor,Myrnep,Technologies,Technology,sell,-0.9316,0.9549
37,70,"Frelol Software reports record quarterly revenue, up 5% year-over-year",Frelol,Software,Technology,buy,0.9357,0.9567
37,72,Frelol Software sees 20% margin improvement in latest quarter,Frelol,Software,Technology,buy,0.9368,0.9565
37,80,Frelol Software completes planned facility upgrade in Middle East,Frelol,Software,Technology,buy,0.8351,0.849
37,89,Myrnep Technologies misses quarterly revenue estimates by 5%,Myrnep,Technologies,Technology,sell,-0.9512,0.9636
37,93,Calvis Sciences secures $650M contract with a leading cloud platform,Calvis,Sciences,Healthcare,buy,0.935,0.9451
38,54,Nolvol Resources files for regulatory approval of new supply chain optimization offering,Nolvol,Resources,Energy,buy,0.3574,0.6178
38,57,Nolvol Resources completes planned facility upgrade in Latin America,Nolvol,Resources,Energy,buy,0.8493,0.8602
38,58,Zelval Energy opens new office in Middle East,Zelval,Energy,Energy,buy,0.2384,0.7373
38,64,Orevov Solutions withdraws from Southeast Asia market citing unfavorable conditions,Orevov,Solutions,Industrials,sell,-0.9578,0.9661
38,69,Nolvol Resources secures $120M contract with a major logistics provider,Nolvol,Resources,Energy,buy,0.9358,0.9494
38,87,Orevov Solutions misses quarterly revenue estimates by 3%,Orevov,Solutions,Industrials,sell,-0.9536,0.9652
39,51,Brevep Systems sees 12% margin improvement in latest quarter,Brevep,Systems,Technology,buy,0.9387,0.9575
39,63,"Brevep Systems reports record quarterly revenue, up 8% year-over-year",Brevep,Systems,Technology,buy,0.9362,0.957
39,75,Brevep Systems loses key contract in North America to competitor,Brevep,Systems,Technology,sell,-0.9398,0.9595
39,77,Prynis Systems revises long-term strategy with focus on renewable storage,Prynis,Systems,Technology,buy,0.2556,0.7279
39,80,Brevep Systems faces class action over wireless connectivity service disruption,Brevep,Systems,Technology,sell,-0.9346,0.9457
39,82,Brevep Systems announces $7.9B share buyback program,Brevep,Systems,Technology,buy,0.0755,0.8666
39,83,Nolvis Devices announces breakthrough in wireless connectivity,Nolvis,Devices,Technology,buy,0.1626,0.8059
39,84,Yorvov Pharmaceuticals opens new office in Central Europe,Yorvov,Pharmaceuticals,Healthcare,buy,0.3075,0.6701
39,89,Nolvis Devices delays product launch in precision manufacturing segment,Nolvis,Devices,Technology,sell,-0.7343,0.7564
39,92,Yorvov Pharmaceuticals reports rising costs pressuring margins in cloud infrastructure,Yorvov,Pharmaceuticals,Healthcare,sell,-0.8815,0.9344
39,93,Prynis Systems warns of supply chain disruptions affecting Scandinavia operations,Prynis,Systems,Technology,sell,-0.9403,0.9538
40,53,Crevex Labs secures $250M contract with a national infrastructure agency,Crevex,Labs,Healthcare,buy,0.9312,0.9425
40,54,Halvax Networks sees 3% drop in new customer orders this quarter,Halvax,Networks,Technology,sell,-0.9672,0.9755
41,53,Halvix Holdings faces regulatory review of process automation practices,Halvix,Holdings,Finance,sell,-0.4796,0.5046
41,56,Myrnon Therapeutics reports rising costs pressuring margins in wireless connectivity,Myrnon,Therapeutics,Healthcare,sell,-0.8804,0.9335
41,57,Halvix Holdings sees 12% margin improvement in latest quarter,Halvix,Holdings,Finance,buy,0.9362,0.9562
41,57,Zrovum Biopharma wins industry award for excellence in precision manufacturing,Zrovum,Biopharma,Healthcare,buy,0.9207,0.9333
41,60,Zrovum Biopharma completes strategic acquisition to strengthen precision manufacturing,Zrovum,Biopharma,Healthcare,buy,0.9244,0.9357
41,64,Zrovum Biopharma secures $320M contract with a global retailer,Zrovum,Biopharma,Healthcare,buy,0.9322,0.9436
41,70,Zrovum Biopharma sees mixed results in digital payments pilot program,Zrovum,Biopharma,Healthcare,sell,-0.8848,0.9303
41,71,Grevon Biotech secures $650M contract with a global retailer,Grevon,Biotech,Healthcare,buy,0.9337,0.9476
41,83,"Zrovum Biopharma reports strong demand in Asia Pacific, raises outlook",Zrovum,Biopharma,Healthcare,buy,0.9357,0.9532
41,84,Zrovum Biopharma names new head of digital payments division,Zrovum,Biopharma,Healthcare,buy,0.0249,0.9093
41,87,Zrovum Biopharma reports unexpected decline in Latin America revenue,Zrovum,Biopharma,Healthcare,sell,-0.9533,0.9717
41,89,Halvix Holdings launches next-generation data analytics platform,Halvix,Holdings,Finance,buy,0.1366,0.8444
41,94,Grevon Biotech secures $180M contract with a multinational manufacturer,Grevon,Biotech,Healthcare,buy,0.9305,0.9415
41,95,Halvix Holdings wins industry award for excellence in digital payments,Halvix,Holdings,Finance,buy,0.9189,0.9305
42,59,Jovor Networks reports 10% decline in operating income,Jovor,Networks,Technology,sell,-0.9666,0.9743
42,71,Halvax Networks to present at Corporate Strategy Symposium,Halvax,Networks,Technology,buy,0.0318,0.9388
42,75,Halvax Networks CEO steps down unexpectedly citing personal reasons,Halvax,Networks,Technology,sell,-0.88,0.8893
42,86,Ixenis Outlets sees 5% margin improvement in latest quarter,Ixenis,Outlets,Consumer Goods,buy,0.9378,0.9571
42,91,Jovor Networks secures $180M contract with a national infrastructure agency,Jovor,Networks,Technology,buy,0.9331,0.9444
42,95,Prynis Systems announces $6.3B share buyback program,Prynis,Systems,Technology,buy,0.0965,0.8647
42,99,Jovor Networks secures $650M contract with a leading cloud platform,Jovor,Networks,Technology,buy,0.9357,0.9463
43,50,Nolvis Devices secures $50M contract with a leading cloud platform,Nolvis,Devices,Technology,buy,0.9321,0.9428
43,50,Nolvis Devices reports 8% decline in operating income,Nolvis,Devices,Technology,sell,-0.9664,0.9749
43,51,Plevum Partners to host investor day focused on enterprise software strategy,Plevum,Partners,Finance,buy,0.0848,0.8918
43,59,Ulvyn Microchips reports rising costs pressuring margins in data analytics,Ulvyn,Microchips,Technology,sell,-0.8544,0.92
43,59,Ulvyn Microchips withdraws from North America market citing unfavorable conditions,Ulvyn,Microchips,Technology,sell,-0.9598,0.9677
43,62,Plevum Partners reports 18% increase in customer acquisition,Plevum,Partners,Finance,buy,0.9366,0.9494
43,78,Brevep Systems secures $400M contract with a national infrastructure agency,Brevep,Systems,Technology,buy,0.934,0.9465
43,82,Plevum Partners sees mixed results in enterprise software pilot program,Plevum,Partners,Finance,sell,-0.9293,0.9532
43,92,Plevum Partners files routine patent applications in precision manufacturing,Plevum,Partners,Finance,sell,-0.0059,0.9385
43,92,Ulvyn Microchips secures $800M contract with an international consortium,Ulvyn,Microchips,Technology,buy,0.922,0.9316
43,97,Plevum Partners warns of supply chain disruptions affecting Asia Pacific operations,Plevum,Partners,Finance,sell,-0.9427,0.9577
43,99,Plevum Partners reports 3% decline in operating income,Plevum,Partners,Finance,sell,-0.9663,0.9742
44,53,Wyrnik Sciences secures $320M contract with an international consortium,Wyrnik,Sciences,Healthcare,buy,0.9129,0.9214
44,58,Wrelal Financial secures $50M contract with a multinational manufacturer,Wrelal,Financial,Finance,buy,0.9286,0.94
44,59,Plevyl Advisors secures $120M contract with a multinational manufacturer,Plevyl,Advisors,Finance,buy,0.9096,0.9183
44,60,Wrelal Financial CTO steps down unexpectedly citing personal reasons,Wrelal,Financial,Finance,sell,-0.8789,0.8879
45,51,Talvyn Goods secures $50M contract with a major logistics provider,Talvyn,Goods,Consumer Goods,buy,0.9379,0.9529
45,51,Creven Securities recalls products in automated logistics line due to quality concerns,Creven,Securities,Finance,sell,-0.9617,0.9693
45,54,Talvyn Goods reports rising costs pressuring margins in automated logistics,Talvyn,Goods,Consumer Goods,sell,-0.9105,0.9489
45,60,Xovep Stores recalls products in process automation line due to quality concerns,Xovep,Stores,Consumer Goods,sell,-0.9363,0.9453
45,65,Creven Securities launches next-generation process automation platform,Creven,Securities,Finance,buy,0.2018,0.7794
45,65,Creven Securities expands operations into North America markets,Creven,Securities,Finance,buy,0.8581,0.8667
45,75,Xovep Stores sees mixed results in enterprise software pilot program,Xovep,Stores,Consumer Goods,sell,-0.9085,0.9465
45,81,Talvyn Goods reports 12% increase in customer acquisition,Talvyn,Goods,Consumer Goods,buy,0.9319,0.9443
45,87,Talvyn Goods misses quarterly revenue estimates by 25%,Talvyn,Goods,Consumer Goods,sell,-0.9395,0.9566
45,88,Xovep Stores secures $120M contract with a top-tier research institute,Xovep,Stores,Consumer Goods,buy,0.9346,0.9477
45,89,Xovep Stores expands operations into Asia Pacific markets,Xovep,Stores,Consumer Goods,buy,0.8354,0.8456
45,97,Talvyn Goods misses quarterly revenue estimates by 15%,Talvyn,Goods,Consumer Goods,sell,-0.9452,0.9596
46,54,Strynal Industries misses quarterly revenue estimates by 12%,Strynal,Industries,Industrials,sell,-0.951,0.9617
46,57,Strynal Industries faces regulatory review of wireless connectivity practices,Strynal,Industries,Industrials,sell,-0.5343,0.5589
46,58,Wyrnor Solutions secures $180M contract with a global retailer,Wyrnor,Solutions,Industrials,buy,0.9368,0.9501
46,58,Nolvis Devices reports 12% decline in operating income,Nolvis,Devices,Technology,sell,-0.9668,0.9748
46,73,Wyrnor Solutions reports unexpected decline in Latin America revenue,Wyrnor,Solutions,Industrials,sell,-0.9577,0.9734
46,79,"Nolvis Devices reports strong demand in Central Europe, raises outlook",Nolvis,Devices,Technology,buy,0.9367,0.9528
46,81,Ulvon Renewables files for regulatory approval of new renewable storage offering,Ulvon,Renewables,Energy,buy,0.1749,0.8005
46,89,Nolvis Devices recalls products in cloud infrastructure line due to quality concerns,Nolvis,Devices,Technology,sell,-0.9555,0.9636
46,91,Wyrnor Solutions recalls products in digital payments line due to quality concerns,Wyrnor,Solutions,Industrials,sell,-0.9589,0.9658
46,97,Wyrnor Solutions reports rising costs pressuring margins in digital payments,Wyrnor,Solutions,Industrials,sell,-0.9311,0.959
47,57,Krevan Investments reports 8% decline in operating income,Krevan,Investments,Finance,sell,-0.9665,0.9748
47,61,Yorvov Pharmaceuticals expands operations into Europe markets,Yorvov,Pharmaceuticals,Healthcare,buy,0.8506,0.8603
47,78,Yorvov Pharmaceuticals reports rising costs pressuring margins in wireless connectivity,Yorvov,Pharmaceuticals,Healthcare,sell,-0.7779,0.8806
47,79,Grevel Diagnostics delays product launch in data analytics segment,Grevel,Diagnostics,Healthcare,sell,-0.6964,0.7205
47,79,Krevan Investments opens new office in Middle East,Krevan,Investments,Finance,buy,0.1897,0.7867
47,81,Krevum Pharmaceuticals wins industry award for excellence in process automation,Krevum,Pharmaceuticals,Healthcare,buy,0.9226,0.9357
47,81,Krevan Investments enters joint venture with a leading cloud platform,Krevan,Investments,Finance,buy,0.88,0.888
47,86,"Krevan Investments reports strong demand in North America, raises outlook",Krevan,Investments,Finance,buy,0.9291,0.9501
